,text,lacking_dem_pref
317,The #GOPTaxScam being pushed through is “increasingly tilting the United States tax code to benefit wealthy America… https://t.co/4QPrznzJFd,0.0
318,"The #GOPTaxScam benefits corporations at the expense of working families like Verletta's, a librarian and mother. S… https://t.co/CG6bk5tiYt",0.0
319,"The #GOPTaxScam is a win for corporations and a loss for the #middleclass. As a third generation machinist, Charles… https://t.co/NVt5VCGLy1",0.0
320,The stench involving Fusion GPS keeps getting more odious. Fusion is at the heart of Democrat-Media-Russia complex. https://t.co/j0nFKZCmj2,1.0
321,We are so lucky to have a community like Port Orange in #FL06! Congratulations on celebrating 150 years. https://t.co/T1fBiTlcZq,0.0
322,"If we can't even read the #GOPtaxScam, how are we expected to vote on it?!? https://t.co/aes7tKL3wH",0.0
323,"@SenatorDurbin Maybe Abigail could get a job helping Senate Republicans write their #GOPTaxScam, but thousands of d… https://t.co/tQoIaO5FzN",0.0
324,RT @SenatorDurbin: Trying to review the #GOPTaxScam but they are making hand-written changes to brand new text as we speak – can anyone els…,0.0
325,"Not only would the #GOPTaxScam hurt student loan borrowers, low-income students &amp; graduate students, but it also co… https://t.co/4LW3h3ELDf",0.0
326,The #GOPTaxScam pays for permanent tax cuts for the wealthy &amp,0.0
327,"In January, I sent a letter to the @DHSOIG calling for an investigation into President Trump’s #MuslimBan → https://t.co/tlMvszbMgf",1.0
328,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
329,"First the @GOP passes their #taxscam that drives up the national debt by $1.5 trillion, next they want to take away… https://t.co/QS7CAbf8xW",0.0
330,The #GOPTaxScam raises taxes on 82 million middle class families while giving corporations massive tax cuts. We nee… https://t.co/oTkbu2mMBI,0.0
331,The #GOPTaxScam will slash taxes for the wealthiest Americans and big corporations. Who foots the bill? Middle clas… https://t.co/HvdVGMOlvX,0.0
332,The #GOPTaxScam will hurt everyday American families for generations to come. https://t.co/quZHfm6Fpk,0.0
333,"RT @RepJayapal: The #GOPTaxScam is a thinly-veiled attack on the initiatives that millions of Americans count on every day, including Medic…",1.0
334,"Voting against advancing #GOPTaxScam tonight b/c it raises taxes on 82 million Americans, kicks 13 million off heal… https://t.co/uVm0vTMlye",0.0
335,The cost of the #GOPTaxScam is too high for the 13MILLION Americans who will lose their live-saving health coverage. https://t.co/yIWpT7CENC,0.0
336,More evidence #GOPTaxScam benefits the wealthy at the expense of everyone else. Nonpartisan CBO says it would hurt… https://t.co/pkcBd32U4x,0.0
337,The American people deserve better than the #GOPTaxScam. I support tax reform that puts working families first &amp,0.0
338,"My constituents continue to make their voices heard in opposition to the #GOPTaxScam. 

Support: 20
Oppose: 931

Th… https://t.co/SOejwYPruy",0.0
339,"RT @RepJohnLarson: America depends on the success of its middle class families.
And today, House Republicans hold a vote on the #GOPTaxScam…",0.0
340,Americans are struggling under crushing student loan debt. The #GOPTaxScam eliminates the student loan interest ded… https://t.co/V1egIliJUh,0.0
341,"My constituents overwhelmingly oppose #GOPTaxScam. Correspondence so far:

Support: 18
Oppose: 467

Working familie… https://t.co/WNXTRaDgSa",0.0
342,The Administration must complete their investigation into the impact of steel imports on our national security as s… https://t.co/CxgKso53DK,0.0
343,RT @HouseHomeland: LIVE at 10 a.m. → Hearing to discuss world wide threats facing our nation. First panel includes @FBI Director Christophe…,0.0
344,"RT @Jim_Jordan: If this happened--government working with one campaign to dress up a fake news report as intelligence, then taking it to a…",1.0
345,"Despite @HouseGOP claims that the #GOPTaxScam will benefit middle-class Americans, millions of middle-class househo… https://t.co/ZyJoMgG9CM",1.0
346,My statement on the passage of the Senate Tax Scam: https://t.co/XFWJjhLF3x,0.0
347,"What’s on the chopping block if the #GOPTaxScam passes? Medicare, Medicaid, Social Security, and other vital progra… https://t.co/PqAEo12mmu",0.0
348,My statement in opposition to the #GOPTaxScam: https://t.co/rd6LMlmTxa,0.0
349,The @HouseGOP keep spewing #AlternativeFacts about its #GOPTaxScam. Real talk? They want to give a tax break to the… https://t.co/8PuRTVbxPp,0.0
350,The @USCBO confirmed the #GOPTaxScam will trigger $25 billion dollars in Medicare cuts next year. Seniors can’t aff… https://t.co/nEx13A4g48,0.0
351,"Earlier today, I took to the House Floor to denounce the #GOPTaxScam, which would raise taxes on 36 million working… https://t.co/L2i38fpZO0",0.0
352,"Under #GOPTaxScam Child Tax Credit:
💰💰 A couple making $200,000 a year with two kids would get $3,200 
❌A single mo… https://t.co/8ksYDWMnjt",0.0
353,"RT @repjoecrowley: This is the #GOPTaxScam:
💰Billionaires get a tax break
❌ Hard-working families get a tax hike
 
That’s not how it’s supp…",0.0
354,@fayethejpg I am so glad to hear that &amp,0.0
355,According to @JCTGov analysis #GOPTaxScam will add $1.5T to the deficit to give tax cuts to the wealthiest Americans https://t.co/6R7eiX9g1p,0.0
356,"RT @RepAdamSchiff: Here is what we know:

The Russians offered help.
The Campaign accepted help.
The Russians gave help.
The President made…",1.0
357,You can bet your bottom dollar that Republicans will use the giant hole in the deficit caused by #GOPtaxscam as an… https://t.co/oyP06kjZHF,0.0
358,#GOPTaxScam https://t.co/ol8DBYkYbN,0.0
359,"As I said on the @HouseFloor a couple of weeks ago, this #GOPTaxScam is one of the worst things I have ever seen in… https://t.co/qFY4A0aAiR",0.0
360,RT @BillPascrell: No wonder why so many Americans oppose the #GOPTaxScam – it will saddle our children &amp,0.0
361,The #GOPTaxScam isn’t just a bait and switch on the middle class – it’s another Republican attempt to steal America… https://t.co/UiZwKcVZyx,1.0
362,"The #GOPTaxScam taxes tuition waivers for graduate students, making it more expensive for future scientists, medica… https://t.co/DPp0uFN1Y2",0.0
363,"Senate Republicans have even added a provision in the #GOPTaxScam to unravel the Affordable Care Act, increasing th… https://t.co/SF9SPo8ftl",0.0
364,Republicans are continuing their assault this week on the middle class by racing forward with the #GOPTaxScam,1.0
365,"The #GOPTaxScam is unfair, unbalanced, and fiscally irresponsible and it dims the future of our country by attackin… https://t.co/qWeomiooce",1.0
366,My constituents have weighed in via emails and phone calls with their overwhelming opposition to the #GOPTaxScam. N… https://t.co/lHYvRu6waw,0.0
367,"After taking the time to fully understand the #GOPTaxScam, I wrote an open letter to my constituents explaining why… https://t.co/jwph2Opzzi",0.0
368,There's no way to understand the absurd handouts to the very wealthy in the #GOPTaxScam except as an attempt to reo… https://t.co/KRt8QHCVoC,0.0
369,RT @dankildee: Honored to have @keithellison in Flint to talk about the Republican #TaxScamBill and how we can all get involved in building…,0.0
370,We need to get to the bottom of the fake traffic aimed at the @FCC over #NetNeutrality - future of the internet dep… https://t.co/3vKzmAvbLz,1.0
371,Make no mistake: this #TaxScamBill is an attack on today’s middle class and that of future generations. There’s sti… https://t.co/rH4N4fI66v,1.0
372,This investigation continues to reveal disturbing details of the activities of individuals who were at the highest… https://t.co/a0H9thSghV,1.0
373,Thank you @PhillyMayor for your op-ed in @phillydotcom about the #GOPTaxScam &amp,0.0
374,A presidential plea deal is better than impeachment | TheHill https://t.co/F8PSsqo5E3,1.0
375,Read my full statement on why I voted NOT to table a House resolution calling for the impeachment of President Trum… https://t.co/khskxwbRy2,0.0
376,"Issues that we should legislate on instead of the #GOPTaxScam:

- Clean #DreamAct
- #CHIP
- Additional funding for… https://t.co/A5btwILAw7",0.0
377,"I commend the #NYPD, our first responders, the @FBI @NYGovCuomo @NYCMayor on their swift actions to respond followi… https://t.co/1TUfuOfDUG",0.0
378,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
379,RT if you agree that middle class families shouldn’t suffer while the millionaires &amp,0.0
380,"Seniors and people with disabilities would be among the biggest losers from the #GOPTaxScam, and we’re not giving up without a fight!",0.0
381,"The #GOPTaxScam: 
Step 1: Give tax breaks to the wealthiest and corporations.  
Step 2: Explode the deficit.
Step 3… https://t.co/5LDAkbXYc1",0.0
382,The future of many American families is on the line. We can’t let the #GOPTRaxScam become law! https://t.co/O5SVzjHw2o,0.0
383,Americans aren’t falling for the #GOPTaxScam. @HouseGOP &amp,0.0
384,Supporting the men and women of @NYPD and first responders during their investigation of the explosion below  Port… https://t.co/zOvLu7VzfW,0.0
385,The #GOPTaxScam hurts seniors and budget ransacks Medicare &amp,0.0
386,"The #GOPTaxScam Gives New Tax Break to Corporations Shipping American Jobs Overseas – eliminating jobs, and driving… https://t.co/nFNeNR9twg",0.0
387,The #GOPTaxScam Slashes Taxes for Wealthiest &amp,0.0
388,The #GOPTaxScam Raises Taxes on Millions of Middle Class Families – tens of millions middle class households face a… https://t.co/HsoJYC7i5W,0.0
389,RT @HouseHomeland: LIVE at 10 a.m. → Hearing to discuss world wide threats facing our nation. First panel includes @FBI Director Christophe…,0.0
390,"What’s the scariest thing this Halloween? The 74,000+ pages of the tax code. That’s why we need a fair and simple p… https://t.co/QIdfrUOFbi",0.0
391,SANTA BARBARA COUNTY: The #ThomasFire continues to grow. Familiarize yourself with the latest evacuation orders and… https://t.co/NioBqxThyi,0.0
392,"I received tens of thousands of calls, emails and letters last week from those who support #NetNeutrality. I’m impr… https://t.co/ASJzDofXPQ",0.0
393,"This is not a sick system, Mr. President, nor is it a rigged system. Let's not sow distrust in our democratic institutions.",0.0
394,Disgusted by the behavior of Senator Al Frankin. The Senate Ethics Committee should open an investigation.,0.0
395,"It's a serious problem when even the @FBI cannot determine how many, if any, #domesticviolence related convictions… https://t.co/RjwkmWRagO",0.0
396,"RT @FoxNews: On #OutnumberedOT, @RepTrentFranks said he hoped a special counsel would be appointed to look into President @BillClinton and…",1.0
397,"RT @FoxNews: OPINION: @RepMarkMeadows: A special counsel must investigate the Russia dossier, explain why Obama's FBI was involved https://…",1.0
398,ICYMI: I asked AG Sessions today about a potential FBI investigation into #PPSellsBabyParts as well as how the DOJ… https://t.co/5U2m5Jnsil,1.0
399,Let's investigate the #UraniumOneScandal -- that's a Russian collusion scandal with some substance: https://t.co/grHkPIx9z5,1.0
400,Republicans’ so-called “tax reform” is nothing more than a #GOPTaxScam that will leave everyday Americans paying mo… https://t.co/ochWk1NgnW,1.0
401,"RT @RepCheri: No matter how you slice it, the #GOPTaxScam is going to raise taxes on middle class families clear across the Midwest and the…",0.0
402,The #GOPTaxScam raises taxes on 82 million middle class families while giving corporations massive tax cuts. We nee… https://t.co/kdxhYQ3cjl,0.0
403,"I voted against the #GOPTaxScam because it will hurt middle class families in Illinois, slash Medicare funding, and… https://t.co/0cAtXRuEay",0.0
404,I am opposed to the #GOPTaxScam bill on the House Floor today because @HouseGOP wants to raise taxes on middle clas… https://t.co/cUtA2rqhpj,0.0
405,The #GOPTaxScam would explode the deficit to $1.5 trillion to give tax cuts to the wealthiest Americans leaving our… https://t.co/nkft6lZUwv,0.0
406,"The #GOPTaxScam explodes the deficits and makes seniors and families pay for it.
https://t.co/s77Oluarop",0.0
407,RT @HouseBudgetDems: This was a driving force behind the deficit-busting #GOPtaxscam all along: justifying massive cuts to Medicare and Soc…,0.0
408,#GOPTaxScam = you pay more so that the rich and corporations can pay less. https://t.co/ti2zLPLXSX,0.0
409,RT @HouseDemocrats: Senate Republicans “have the votes” for a bill the American people HAVE NOT SEEN. This is a scam. https://t.co/FboGHAal…,1.0
410,"Background checks save lives. 24 years ago, President Clinton signed the Brady Handgun Violence Prevention Act into… https://t.co/bsak0Hhv8B",0.0
411,RT @HouseDemocrats: The #GOPTaxScam is a radical attack on the middle class. It would raise taxes on 80% of middle-class households and und…,1.0
412,"Our nation’s teachers deserve better pay and more resources, not higher taxes. #GOPTaxScam https://t.co/zT2tHeE5ln",0.0
413,"According to the nonpartisan @uscbo, Americans earning less than $75,000 would be worse off under the #GOPTaxScam b… https://t.co/FqGA3vLqCx",0.0
414,"RT @SenateDems: What's on today's #Thanksgiving menu? Thanks to the #GOPTaxScam, tax hikes for the whole family. Happy Thanksgiving, I gues…",0.0
415,Today House Republicans turned their back on working families trying to achieve the American dream. #GOPTaxScam https://t.co/YAO9SFfrIb,0.0
416,"RT @RepSwalwell: It’s no hoax - Russia really did interfere with our election, and we’re still investigating the Trump campaign’s role. Let…",1.0
417,"RT @RepCheri: .@SpeakerRyan's strategy:

Step 1: Pass a #TaxScam that explodes the national debt by trillions to give billionaires tax cuts…",0.0
418,"The #GOPTaxScam: 
Step 1: Give tax breaks to the wealthiest and corporations.  
Step 2: Explode the deficit.
Step 3… https://t.co/zoTtEg25aH",0.0
419,"I voted against a motion to table, or in other words stop, a resolution calling for Donald Trump's impeachment. It'… https://t.co/lgmX1mUIJL",1.0
420,"Who are some of the people the #GOPTaxScam hits the hardest?
Teachers
… and seniors
… and veterans
… and students
…… https://t.co/WkUogHnJBp",0.0
421,The Republicans moved forward tonight with a #GOPTaxScam that will raise taxes on middle-class families across this… https://t.co/nUlsboShUH,0.0
422,"As Republicans vote to go to conference on the #GOPTaxScam, I continue to oppose this bill that raises taxes on 82… https://t.co/tP5tobbyqv",0.0
423,"RT @HouseDemWomen: In the dark of night, Republicans passed the #GOPTaxScam, which would make it harder for women &amp; families to buy a house…",1.0
424,"Republicans passed their #GOPTaxScam in the Senate overnight, choosing yet again to side with big corporations &amp; th… https://t.co/ky7TUERwDW",0.0
425,#GOPTaxScam = you pay more so that the rich and corporations can pay less. https://t.co/o9FYXCmq1T,0.0
426,"RT @RepCheri: No matter how you slice it, the #GOPTaxScam is going to raise taxes on middle class families clear across the Midwest and the…",0.0
427,"Low points of the #GOPTaxScam:
🚨Raises taxes on 82 million middle class families
🚨Eliminates State &amp; Local Tax Dedu… https://t.co/zrkxejdpSB",0.0
428,RT @NancyPelosi: The truth of the #GOPTaxScam is that Republicans marched past a large number of real ways to help empower our economy and…,0.0
429,"Not only is #GOPTaxScam a massive tax cut for the ultra-rich &amp; big corporations at the expense of the middle-class,… https://t.co/sokqRQNCiL",0.0
430,"What’s on the chopping block if the #GOPTaxScam passes? Medicare, Medicaid, Social Security, and other vital initia… https://t.co/XUpCl2FTeb",0.0
431,#ICYMI: #GOPTaxScam “could widen American economic inequality while diminishing the power of local communities” --… https://t.co/Y7d1jnpRT5,0.0
432,ALERT ⚠️ ALERT⚠️: The #GOPTaxScam being rammed through the House and Senate will raise taxes on 82 million middle c… https://t.co/tzZmFm3HqF,0.0
433,"Grave (and yet unsurprising) analysis: the #GOPTaxScam “could reshape major areas of American life, from education… https://t.co/fguEgCSUn1",0.0
434,RT @BillPascrell: No wonder why so many Americans oppose the #GOPTaxScam – it will saddle our children &amp,0.0
435,RT @levittownnow: .@RepBrianFitz Calls For Investigation Into Capitol Hill Settlements https://t.co/F4YNG9icTU,0.0
436,.@HouseJudiciary hearing with @FBI Director Wray kicking off shortly. Watch it live. https://t.co/9iQLHrSOJv,0.0
437,NEW: Called on @TheJusticeDept &amp,0.0
438,".@tim_cook Our nation is at war &amp; this Iphone was used to kill Americans. Protect our homeland, not terrorists. Please cooperate with @FBI.",0.0
439,Now questioning the FBI Director about the threat of terrorism. WATCH: https://t.co/uFO89WOQj5,0.0
440,Since 1995 it's been US policy for Jerusalem to be Capital bc congress law Clinton Bush Obama no guts to implement Trump keeps promise,0.0
441,2/2 Americans shld see politically biased texts by demoted  FBI official working  Clinton email AND Trump campaign… https://t.co/zdMQjBiiCL,0.0
442,Reporters say FBI official who watered down Comey stmt on Clinton emails AND started Russia 'collusion' probe on Tr… https://t.co/ZXTR9jDzl6,1.0
443,"Americans with high medical costs will also face higher taxes under the #GOPTaxScam. @HouseGOP, how does this plan… https://t.co/LVS6LYTCSE",0.0
444,If the investigation from Special Counsel Mueller or the House and Senate Select Committees on Intelligence lead to… https://t.co/en35kLODoX,0.0
445,Republicans’ #GOPTaxScam chooses the wealthiest Americans over the middle class. It’s no wonder middle-class Americ… https://t.co/uaYwE10GcL,0.0
446,"RT @EnergyCommerce: Last night, the GOP voted to further #GOPTaxScam. A bill that will automatically trigger a $25 billion cut to Medicare…",0.0
447,"As Republicans vote to go to conference on the #GOPTaxScam, I continue to oppose this bill that raises taxes on 82… https://t.co/Z8CjCmH1BW",0.0
448,"The Republican majority believes their tax plan will pay for itself, but they’re dreaming. The #GOPTaxScam will inc… https://t.co/LZ5BdYSPGg",0.0
449,RT @BillPascrell: No wonder why so many Americans oppose the #GOPTaxScam – it will saddle our children &amp,0.0
450,"I want to thank every #TX29 constituent who has called, emailed, or sent a letter to our office to oppose @FCC Pai’… https://t.co/IQfRFC1KdW",0.0
451,"RT @RepRaulGrijalva: ALERT 🚨: @HouseGOP is close to passing a toxic concealed carry bill which the NRA calls its ""highest legislative prior…",1.0
452,RT @RepEspaillat: ICYMI- watch today's clip of @RepEspaillat on the House floor discussing the impact of the #GOPTaxScam to #NY13 https://t…,0.0
453,"RT @repmarkpocan: Kids like Owen rely on the ACA for affordable &amp; guaranteed health care, but the #GOPTaxScam would threaten their families…",0.0
454,"ALERT 🚨: @HouseGOP is close to passing a toxic concealed carry bill which the NRA calls its ""highest legislative pr… https://t.co/is7fq4vJ9K",1.0
455,ICYMI: Here's my @FoxNews interview with @JonScottFNC today re: #politicalbias &amp,0.0
456,About to join @FoxNews to talk about the @HouseJudiciary hearing yesterday re: #FBI oversight! Tune in! https://t.co/jNRfbYnvhL,0.0
457,Tune in to @FoxNews NOW! About to talk to @JonScottFNC on @HappeningNow re: @HouseJudiciary #FBI hearing yesterday!,0.0
458,"RT @SiriusXMPatriot: .@replouiegohmert ""Mueller Had To Know What He Was Getting With Strzok"" https://t.co/5JQahx1UfE @davidwebbshow #Russia…",0.0
459,Calling in to @WMALDC at 7:05AM CT to discuss the @HouseJudiciary #FBI hearing yesterday. Tune in this morning!,0.0
460,"RT @FoxNews: .@replouiegohmert: If @FBI Considered #Trump Dossier, 'It's Corrupted Beyond J. Edgar Hoover   #TheStory
https://t.co/jDTzoP4f…",1.0
461,"RT @FoxNewsInsider: .@replouiegohmert: If FBI Considered @realDonaldTrump Dossier, 'It's Corrupted Beyond J. Edgar Hoover Wiretapping of ML…",1.0
462,ICYMI: Here's my questioning of the FBI Director today in @HouseJudiciary: VIDEO: https://t.co/ooTPN09v3D,0.0
463,AT 9AM CT: @HouseJudiciary will hold a hearing re: Oversight of the Federal Bureau of Investigation. WATCH LIVE ONL… https://t.co/ZCqlc6v5l2,0.0
464,RT @joethomaswchv: .@SeanHannity #NewsRoundup GOP Lawmakers announce investigation into Hillary Clinton.. they join Sean NEXT @RepAndyBiggs…,0.0
465,"RT @RepMattGaetz: ANNOUNCEMENT: Holding a Press Conference tomorrow, alongside 8 Congressmen, calling for Investigation on @FBI’s “Special”…",1.0
466,"RT @MSNBC: Rep. Al Green: ""Due process is impeachment"" https://t.co/i32dQkrw9G https://t.co/fkYM5qm7b1",1.0
467,"RT @Newsweek: Trump impeachment process is just getting started, says Texas Democrat who forced first vote https://t.co/LCijUbmY9f https://…",1.0
468,RT @RepAlGreen: Please see my statement on the Impeachment Vote. https://t.co/UxZbjRxYRO,0.0
469,"RT @OfficialCBC: Today, a majority of our members in the House voted against tabling a resolution to debate #impeachment of @realDonaldTrum…",0.0
470,"RT @kylegriffin1: Rep. Al Green presents Articles of Impeachment against Trump: ""He has harmed the society of the United States. Brought sh…",1.0
471,RT @NPR: Texas Democrat Al Green is calling for a House vote this afternoon on two articles of impeachment against President Trump. https:/…,1.0
472,RT @NAACP: .@RepAlGreen presents Articles of Impeachment against President Trump. https://t.co/0Zq6FtCuD2,1.0
473,RT @politico: .@RepAlGreen introduced articles of impeachment against Trump. Read them here: https://t.co/vOd5qJDLav https://t.co/Lgzk0rkc59,1.0
474,RT @CNNPolitics: Democratic Rep. Al Green plans to force an impeachment vote today https://t.co/nzpGIRkPMW https://t.co/JmUuZx2nG3,1.0
475,"RT @cspan: .@RepAlGreen: ""After twelve noon today, I will present Articles of Impeachment."" https://t.co/BBHTVzb3UX",1.0
476,"RT @cspanwj: WATCH: @RepAlGreen (D-TX) plans to bring articles of impeachment to the floor today: ""My friends, like it or not, we have elec…",1.0
477,Please see my statement on the Impeachment Vote. https://t.co/UxZbjRxYRO,1.0
478,RT @washingtonpost: Democratic Rep. Al Green says he will force House impeachment vote https://t.co/RTbbsdCW2C,1.0
479,"RT @politico: “I love my country,” Green wrote Tuesday. “For this reason, I will bring articles of impeachment to a vote in the House of Re…",1.0
480,"RT @cspan: .@RepAlGreen: ""Tomorrow we will bring Articles of Impeachment to the floor of the Congress of the United States of America for a…",1.0
481,"RT @RepAlGreen: Tonight, I released the Articles of Impeachment. Tomorrow, the House will vote on the impeachment of Donald J. Trump. (Stay…",1.0
482,"RT @kylegriffin1: Rep. Al Green: ""Tomorrow, we will bring Articles of Impeachment to the floor of the Congress of the United States of Amer…",1.0
483,"RT @Newsweek: Trump impeachment vote will take place on Wednesday, Democrat Al Green vows https://t.co/A4vjb5WDbt https://t.co/tgwQrWqcYE",1.0
484,RT @thehill: JUST IN: Dem lawmaker says he'll force House vote on impeachment Wednesday https://t.co/PmgXGsl7Fk https://t.co/GoAM7gg7Lz,1.0
485,RT @RepAlGreen: You don't want to miss my impeachment update from the floor of the House of Representatives this morning between 9AM CST/10…,1.0
486,"Tonight, I released the Articles of Impeachment. Tomorrow, the House will vote on the impeachment of Donald J. Trum… https://t.co/ytPSJRORZY",1.0
487,You don't want to miss my impeachment update from the floor of the House of Representatives this morning between 9A… https://t.co/BOP2mV0z4J,1.0
488,"RT @RepAlGreen: When you are in like Flynn, you can take a lot of people out. Another step closer to impeachment Mr. President. #RepealAndR…",1.0
489,"RT @cspan: .@RepAlGreen on Impeachment. 

Watch complete 34 minute speech here: https://t.co/q8StfzbW4y https://t.co/aWfvlnpPqY",1.0
490,"When you are in like Flynn, you can take a lot of people out. Another step closer to impeachment Mr. President. #RepealAndReplaceTrump",1.0
491,"RT @Newsweek: Trump impeachment vote will happen next week, promises Texas Democrat of ""billionaire bigot"" https://t.co/jjLHsC8vTp https://…",1.0
492,RT @MSNBC: Rep. Al Green says he plans to bring Trump impeachment up for a vote next week https://t.co/qiMLcVSEJN https://t.co/77VatDh7HL,1.0
493,RT @RepAlGreen: Let’s give hate an expiration date. There will be an impeachment vote before Christmas. #RepealAndReplaceTrump https://t.co…,1.0
494,"RT @CNNPolitics: Sen. Kirsten Gillibrand: “Sen. Franken is entitled to the Senate Ethics investigation process, but I don’t think Congress…",0.0
495,"In the middle of the night, Republicans rammed through their atrocious tax scam. We didn’t have time to read the ne… https://t.co/HvnaaxLbSZ",1.0
496,The #GOPTaxScam bill kicks California wildfire victims while they are down. And I'm ready to raise hell over it. https://t.co/Xlo0jLWaL8,0.0
497,"RT @AlexWitt: ""We have seen those dots begin to be connected. [But] it's not a full picture yet, that's where Mueller comes in.""

@RepGaram…",0.0
498,Students: One of the many hidden targets in the #GOPTaxScam. Read my column on how the #GOPTaxPlan will prevent mil… https://t.co/fSkVeHRfb6,0.0
499,You can’t make this stuff up. #GopTaxScam https://t.co/31ABd0HHLU,0.0
500,This is not the honest and transparent legislating the American people are owed. #GOPTaxScam https://t.co/0EuHBoyxco,1.0
501,"How the #GOPTaxScam benefits Donald Trump, in four bullet points:

o$1.1 billion dollars  - repealing the estate ta… https://t.co/SV5cONCyfi",1.0
502,"The #GOPTaxScam eliminates the Alternative Minimum Tax, which cost Trump $31 million in 2005. So, of course it's being eliminated.",0.0
503,"128,000 of my constituents deduct state and local taxes to the tune of $10,000/year on average. The #GOPTaxScam wou… https://t.co/RrqzI4UoZY",0.0
504,The #GOPTaxScam eliminates the deductions middle class families rely on in order to give massive tax breaks to corp… https://t.co/ORnnYRJE52,0.0
505,The #GOPTaxScam would force Americans making between $30-$50k to pay an additional $12.9 billion in taxes. Those ma… https://t.co/qA9I1mTnfQ,0.0
506,"To pay for the #GOPTaxScam, Congress would have to cut Medicare, Medicaid, Social Security and more programs that a… https://t.co/Ha6ZYrlTQK",0.0
507,ICYMI: Yesterday I urged Commerce Secretary Ross to complete their investigation into foreign steel dumping https://t.co/zGpud4sOi6,0.0
508,Congress should not have to fight with the FBI to access information we are entitled to. We should not have to thre… https://t.co/BCsz1ABJ3i,1.0
509,Happening now → Federal Bureau of Investigation Director Christopher Wray testifying before the @HouseJudiciary Com… https://t.co/ylo1DvFfeO,0.0
510,"RT @FoxNews: .@TGowdySC on Russia investigation: ""I want to know everything there is to know about Flynn and Russia but I'm not gonna inter…",0.0
511,People have the right to assume the people who are investigating them at the FBI are objective and have not already… https://t.co/LPHBveKxgs,1.0
512,Congress shouldn't have to ask twice if the FBI relied upon a doc that looks like the National Enquirer prepared it. https://t.co/pkCSc6uoIP,1.0
513,"Joining @BillHemmer at 9am to discuss Fusion GPS, @GOPoversight's investigations into DOJ's decisions in 2016 &amp; the Uranium One deal.",1.0
514,"RT @foxnewsvideo: .@TGowdySC : If US knew #Russia was meddling, what did we do? @AmericaNewsroom https://t.co/XXVymhWip1",0.0
515,Congressman Griffith spoke on the House floor this afternoon in support of bills to improve licensing for hydropowe… https://t.co/yPqAKtnLFk,0.0
516,Want to know more about what Rep. Tulsi Gabbard is working on? Sign up for email updates: https://t.co/htH79Zyxa7… https://t.co/hRDx82iGL1,0.0
517,"Yeah, this investigation seems right on track to wrap up by the end of the year 🙄 https://t.co/JcovPzk9ns",0.0
518,The #GOPTaxScam mortgages our children's futures to pay for tax breaks for the already-rich. The next generation sh… https://t.co/6gfx1nYAiP,0.0
519,RT @JessieJaneDuff: “You’ve got Donald Trump being persecuted by Hillary Clinton’s fan club”~ @RepMattGaetz on Robert Mueller's Special Cou…,1.0
520,"MUST-READ: ""More Clinton ties on #Mueller team: One Deputy Attended Clinton Party Another Rep'd Top Aide"" via… https://t.co/IQH4s6f3Dd",1.0
521,"RT @TheKuhnerReport: @mattgaetz is right: Sessions has ""Stockholm Syndrome"" when it comes to Hillary. It's time AG appoint a special counse…",1.0
522,@FoxNews @IngrahamAngle @FBI @HillaryClinton UP NEXT: Tune into my interview with Laura Ingraham on @FoxNews'… https://t.co/xZiGi0UIY6,0.0
523,"MUST-READ: ""Rep. Gaetz to #FBIDirector: 'Did the FBI Pay for a Dossier on the President?'"" via @cnsnews
https://t.co/wWQHl8IA2l",1.0
524,"""#FBIDirectorWray I sent you a letter asking you whether or not @HillaryClinton  got special treatment &amp; your answe… https://t.co/Cm3pWRyTeD",1.0
525,"""Attorney General needs to do his job and end this witch-hunt charade. @HillaryClinton is being investigated by her… https://t.co/XPvL8e9fbQ",1.0
526,Gaetz renews call for investigation into FBI’s handling of Clinton email probe https://t.co/RpVCwhNWen via @pulsegulfcoast.com,1.0
527,"RT @FoxNews: On #Hannity, @RepMattGaetz called out Special Counsel Robert Mueller and this team. https://t.co/L4AcVGMEr3 https://t.co/FcVH0…",1.0
528,"MUST-READ: My @FoxNews Op-Ed with @RepAndyBiggsAZ, ""Hillary Clinton's FBI special treatment must be investigated"" 

https://t.co/kpjXbKqd3B",1.0
529,RT @foxandfriends: .@RepMattGaetz: There’s a troubling double standard where people with anti-Trump bias investigate him and ‘Hillary Clint…,1.0
530,"RT @SBGC2C: .@RepMattGaetz: ""The real cost of the Mueller investigation isn’t just the dollar figure. It’s the uncertainty this has placed…",1.0
531,"There is a clear &amp; consistent pattern of @HillaryClinton receiving ""special"" treatment from @FBI. This ends today w… https://t.co/gU5kyy1yK6",1.0
532,"RT @DailySignal: Why Did Hillary Clinton Receive Special Treatment From the FBI? 

Watch @LRacheldG interview Rep. @mattgaetz live: https:/…",1.0
533,"Check out this article: Gaetz: Trump rally, Roy Moore and FBI [podcast] - https://t.co/jK0zNsG3mD",1.0
534,"MUST-WATCH: My Press Conference Calling for an Investigation into the @FBI's ""Special"" treatment of @HillaryClinton… https://t.co/F2UyeyP0a7",1.0
535,"TUNE IN NOW: Press Conference Calling for investigation on the FBI's ""Special"" treatment of @HillaryClinton.… https://t.co/Jr6AkSItDB",1.0
